Trade ID,Trade Type,Instrument Type,Trade Value,Trade Volume,Counterparty ID,Counterparty Risk Score,Counterparty Failures,Settlement Status,Settlement Failure Reason,Settlement Duration,Market Volatility,Liquidity,Processing Time,Manual Intervention,Time to Settle,Counterparty Failure Rate,Currency,Settlement Type,Client ID,ISIN,Trade Matched or Not,Expected Settlement Date,Actual Settlement Date,Days Difference
T01956,Sell,Derivative,957430.9483496293,3500,CP429,0.8191623778333258,4,Success,,41.547691529723636,0.1526815893181259,0.02075342364362739,15,1,43.547691529723636,0.04,INR,AoP,CL295,INE000047D,Matched,2024-10-11,2024-10-11,0
T01957,Buy,Equity,30486.179168546205,1304,CP304,0.07928987816666977,0,Success,,52.320431368701264,0.1383424109718443,0.013446959173046922,16,0,54.320431368701264,0.0,INR,AoP,CL199,INE000036A,Matched,2024-06-17,2024-06-17,0
T01958,Sell,Equity,582547.993169712,9085,CP477,0.02228654235807892,5,Success,,42.30557961407687,0.2518189553830717,0.08211159783596068,38,1,41.30557961407687,0.05,GBP,FoP,CL143,INE0000434,Matched,2024-04-06,2024-04-06,0
T01959,Buy,Derivative,2028297.8354988187,775,CP210,0.5078154444357288,2,Success,,47.782946203441846,0.2780586143319861,0.08115191889342188,12,1,42.782946203441846,0.02,EUR,AoP,CL217,INE000028A,Matched,2024-10-19,2024-10-19,0
T01960,Sell,Equity,211769.4882539642,4548,CP373,0.6292839853488327,0,Success,,48.47784121732195,0.2094258548912205,0.03062229835979386,25,1,50.47784121732195,0.0,USD,FoP,CL164,INE0000124,Matched,2024-01-28,2024-01-28,0
T01961,Sell,Derivative,625324.9300449076,4697,CP279,0.8147482329572905,4,Success,,46.832647737646795,0.310525316138781,0.030435320961599482,34,1,50.832647737646795,0.04,GBP,AoP,CL21,INE0000434,Matched,2024-10-29,2024-10-29,0
T01962,Sell,Equity,258402.57995749172,7840,CP156,0.3022476949711975,4,Success,,38.813343975397096,0.12004597542785188,0.012472938796173517,37,0,34.813343975397096,0.04,JPY,AoP,CL212,INE0000035,Matched,2024-08-04,2024-08-04,0
T01963,Sell,Derivative,233209.66844045496,2106,CP69,0.520732462150289,2,Success,,40.44375435139968,0.2869418734774706,0.07888431249200287,27,0,36.44375435139968,0.02,EUR,FoP,CL94,INE000021N,Matched,2024-03-08,2024-03-08,0
T01964,Sell,Equity,285789.82324321475,9255,CP200,0.40070199334804224,2,Success,,43.65752033265293,0.49747821903287937,0.046841907140426166,15,0,43.65752033265293,0.02,USD,FoP,CL14,INE000040J,Matched,2024-08-28,2024-08-28,0
T01965,Sell,Equity,1804407.6586186434,6489,CP262,0.8731726514296436,6,Success,,52.995394373446324,0.3766310729081227,0.046492819849783255,51,0,52.995394373446324,0.06,JPY,FoP,CL8,INE0000413,Matched,2024-11-04,2024-11-04,0
T01966,Sell,Equity,125260.73791464388,6453,CP324,0.21485413204673676,1,Success,,36.85913819988478,0.27652795741988073,0.027790144728054085,48,1,35.85913819988478,0.01,USD,AoP,CL143,INE000039E,Matched,2024-02-04,2024-02-04,0
T01967,Sell,Derivative,462761.6592978063,9445,CP323,0.4407813445865121,6,Success,,51.64397466402234,0.3508763120100984,0.07409645343607849,38,0,54.64397466402234,0.06,USD,AoP,CL32,INE000039E,Matched,2024-06-26,2024-06-26,0
T01968,Buy,Derivative,1650761.0854873264,6274,CP64,0.5331570200870116,2,Success,,44.10600753455119,0.22157448561248538,0.058241245295320335,26,0,39.10600753455119,0.02,INR,FoP,CL38,INE000037P,Matched,2024-07-24,2024-07-24,0
T01969,Buy,Equity,483192.80165769596,3506,CP253,0.2969869880959157,6,Success,,61.37450337054072,0.38493826711114,0.08820026038253415,50,0,65.37450337054072,0.06,GBP,AoP,CL56,INE0000097,Matched,2024-01-11,2024-01-11,0
T01970,Buy,Derivative,883034.404786032,7005,CP37,0.5985468840374456,2,Success,,51.32589042362628,0.4454467799878984,0.03219458885707772,10,1,48.32589042362628,0.02,EUR,AoP,CL17,INE0000209,Matched,2024-06-25,2024-06-25,0
T01971,Buy,Bond,882302.9032263227,6073,CP78,0.13226349882576327,0,Fail,Market Closure,41.4591615368175,0.15534771479842685,0.09495956254232293,39,0,43.4591615368175,0.0,USD,FoP,CL126,INE000046W,Matched,2024-01-27,2024-02-01,5
T01972,Buy,Equity,3155815.583470249,9004,CP351,0.08563416313138461,3,Success,,48.038998916001226,0.36763446812504574,0.023413093702658715,20,1,47.038998916001226,0.03,USD,FoP,CL184,INE0000176,Matched,2024-02-27,2024-02-27,0
T01973,Sell,Equity,3337078.408946512,5321,CP78,0.44853750366968936,0,Success,,37.06176288178878,0.27314645164483786,0.031859114783722185,29,0,41.06176288178878,0.0,USD,FoP,CL160,INE000015Q,Matched,2024-11-01,2024-11-01,0
T01974,Sell,Bond,297923.8111585372,3293,CP116,0.015889955976177372,1,Success,,44.01907085820249,0.3203915308757187,0.03344525565871275,41,0,44.01907085820249,0.01,INR,FoP,CL148,INE0000485,Matched,2024-01-18,2024-01-18,0
T01975,Sell,Derivative,336365.8203204161,1809,CP162,0.3849335426197149,2,Success,,50.09062436619604,0.33471728387375566,0.08725201877342721,25,0,51.09062436619604,0.02,JPY,AoP,CL264,INE000037P,Matched,2024-08-24,2024-08-24,0
T01976,Buy,Equity,349398.69526912883,4239,CP437,0.13024798214007727,9,Success,,57.36280161360935,0.24990543271901183,0.08627154501016969,36,1,52.36280161360935,0.09,GBP,FoP,CL188,INE000011B,Matched,2024-06-11,2024-06-11,0
T01977,Sell,Bond,509606.88128154667,600,CP296,0.9206478818764686,9,Success,,46.66367510833625,0.3787404495048361,0.0566908032775691,44,1,46.66367510833625,0.09,INR,FoP,CL192,INE0000413,Matched,2024-08-09,2024-08-09,0
T01978,Sell,Derivative,2201115.8967247163,1589,CP400,0.22307915875852613,5,Success,,44.888150377630105,0.31965047051657797,0.07653466002466275,15,0,45.888150377630105,0.05,EUR,AoP,CL194,INE0000485,Matched,2024-06-03,2024-06-03,0
T01979,Sell,Equity,269909.6355130943,5401,CP127,0.8591418205277624,3,Success,,62.64062777829717,0.4479958241896026,0.014520429028704708,53,0,65.64062777829717,0.03,USD,FoP,CL296,INE000002U,Matched,2024-03-03,2024-03-03,0
T01980,Sell,Bond,350307.51221091097,1944,CP294,0.870871676593094,7,Success,,42.97399987772759,0.34066293094288547,0.058043426540839375,56,1,45.97399987772759,0.07,USD,AoP,CL83,INE000047D,Matched,2024-01-16,2024-01-16,0
T01981,Buy,Bond,1113331.7270610738,2265,CP412,0.8368879902250306,3,Success,,42.91932113292687,0.3066050488789378,0.07292173600755177,21,0,45.91932113292687,0.03,JPY,AoP,CL284,INE0000176,Matched,2024-09-25,2024-09-25,0
T01982,Sell,Derivative,123238.59117574018,3630,CP314,0.3643064429750146,9,Success,,39.91826936397982,0.12960637831478952,0.07625428206174667,14,0,36.91826936397982,0.09,INR,FoP,CL34,INE000035F,Matched,2024-01-10,2024-01-10,0
T01983,Buy,Derivative,4680323.143381767,6583,CP9,0.8253479638557583,3,Success,,41.2451471715996,0.3241276136515088,0.05667022869941559,44,0,44.2451471715996,0.03,USD,FoP,CL129,INE000000L,Matched,2024-07-02,2024-07-02,0
T01984,Buy,Bond,554989.8356991124,4873,CP210,0.3333726755037142,7,Success,,42.29358053230073,0.38325084252423014,0.051096509865948464,7,1,42.29358053230073,0.07,EUR,AoP,CL173,INE000032Q,Matched,2024-12-11,2024-12-11,0
T01985,Sell,Equity,1821637.4864684693,1744,CP151,0.2632828903463721,3,Success,,71.71066017900475,0.16495730458154037,0.0727226632740468,53,1,68.71066017900475,0.03,INR,FoP,CL198,INE000011B,Matched,2024-03-23,2024-03-23,0
T01986,Buy,Bond,114424.60751040993,6278,CP73,0.6946692355737887,9,Success,,45.79999282723631,0.3859896325055324,0.08578229853331411,58,0,40.79999282723631,0.09,USD,AoP,CL187,INE000005W,Matched,2024-10-08,2024-10-08,0
T01987,Buy,Derivative,179732.4488327264,5058,CP37,0.3229567098488545,5,Success,,33.947185046243995,0.19118535921749893,0.03377629258110376,19,0,31.947185046243995,0.05,JPY,AoP,CL214,INE0000124,Matched,2024-06-01,2024-06-01,0
T01988,Sell,Equity,875164.7210369221,7446,CP276,0.6504667640155961,1,Fail,Counterparty Short to Deliver,61.762656404501215,0.22338907901276628,0.01279639524252757,7,0,61.762656404501215,0.01,JPY,FoP,CL118,INE0000226,Matched,2024-03-26,2024-03-27,1
T01989,Sell,Derivative,257929.95492392313,8600,CP31,0.2709800874605107,1,Success,,66.12771277637593,0.2058815741289505,0.05835979796652433,26,0,70.12771277637593,0.01,EUR,FoP,CL32,INE000013I,Matched,2024-09-28,2024-09-28,0
T01990,Buy,Derivative,292322.9058951912,3792,CP454,0.12334475060789052,8,Success,,50.67934075346782,0.4549860017992946,0.0930665770193534,26,0,46.67934075346782,0.08,JPY,FoP,CL241,INE0000124,Matched,2024-05-09,2024-05-09,0
T01991,Sell,Bond,220786.7685524179,5764,CP448,0.2939510705966659,4,Success,,47.899771842773326,0.25657874603807557,0.09110033884324852,14,0,43.899771842773326,0.04,EUR,FoP,CL90,INE000046W,Matched,2024-10-11,2024-10-11,0
T01992,Sell,Equity,640044.6138261704,1391,CP431,0.22561659510993248,2,Success,,52.642252894590534,0.26933995487038964,0.07549189125958451,20,0,47.642252894590534,0.02,USD,AoP,CL216,INE000023Y,Matched,2024-03-10,2024-03-10,0
T01993,Buy,Derivative,446906.61689445854,1171,CP176,0.025610958017619145,5,Fail,Quantity Difference,34.77741016327182,0.3766358341134385,0.012656039334748362,50,1,38.77741016327182,0.05,EUR,FoP,CL203,INE0000164,Matched,2024-11-19,2024-11-20,1
T01994,Buy,Derivative,1986133.8962280392,4553,CP431,0.4882577097414852,9,Success,,40.19061064982088,0.3685420330968133,0.06273395812189747,44,0,40.19061064982088,0.09,EUR,AoP,CL224,INE000035F,Matched,2024-07-11,2024-07-11,0
T01995,Sell,Derivative,202083.99014460453,3953,CP238,0.292774359875832,6,Success,,43.11028139156712,0.12833800397169792,0.09887258533173145,7,0,42.11028139156712,0.06,EUR,AoP,CL140,INE000031H,Matched,2024-01-22,2024-01-22,0
T01996,Sell,Bond,1983517.0512019594,7378,CP338,0.8282804055160533,9,Success,,46.24803951751776,0.2413898807440131,0.0973687978057552,42,0,43.24803951751776,0.09,EUR,FoP,CL75,INE000031H,Matched,2024-08-07,2024-08-07,0
T01997,Sell,Bond,183323.10175778705,3187,CP487,0.9565123369802586,1,Success,,45.10183844207995,0.3585354615678057,0.055598433651704623,38,0,49.10183844207995,0.01,JPY,FoP,CL110,INE000026Z,Matched,2024-01-31,2024-01-31,0
T01998,Sell,Equity,2080898.722300115,1609,CP412,0.5203033612139129,3,Success,,57.5688497975749,0.3971509214107596,0.014863882240770503,29,0,60.5688497975749,0.03,JPY,FoP,CL101,INE000035F,Matched,2024-08-10,2024-08-10,0
T01999,Sell,Equity,174439.53867852752,9802,CP211,0.40271282036446454,0,Success,,63.22808214549792,0.445220494294882,0.07646467046066345,17,0,64.22808214549792,0.0,USD,FoP,CL51,INE0000097,Matched,2024-02-15,2024-02-15,0
T02000,Buy,Bond,270971.2190780347,4045,CP317,0.2218733885898354,3,Success,,47.61457020547248,0.17618656524271917,0.08151316342638815,6,0,45.61457020547248,0.03,JPY,AoP,CL271,INE0000048,Matched,2024-04-01,2024-04-01,0
T02001,Buy,Derivative,462476.43402491347,6952,CP54,0.685896132569373,2,Success,,45.317218394858976,0.44458456929085965,0.010904180586277769,41,0,45.317218394858976,0.02,EUR,FoP,CL10,INE0000176,Matched,2024-06-27,2024-06-27,0
T02002,Sell,Derivative,1124865.1578512264,7276,CP160,0.6617450465608847,9,Success,,54.68541406797281,0.3007541845356966,0.036253591698866786,44,0,57.68541406797281,0.09,INR,FoP,CL185,INE000000L,Matched,2024-08-13,2024-08-13,0
T02003,Sell,Bond,570320.4776624788,6978,CP184,0.40031290484561655,2,Success,,30.191898047620466,0.16726693863038528,0.04820024092988885,48,0,25.191898047620466,0.02,JPY,FoP,CL32,INE000007K,Matched,2024-10-31,2024-10-31,0
T02004,Buy,Derivative,296089.71968270035,2747,CP250,0.35994159681360804,8,Success,,48.30003609268324,0.17288682576149061,0.08147205209664428,6,0,47.30003609268324,0.08,INR,FoP,CL209,INE000037P,Matched,2024-12-04,2024-12-04,0
T02005,Sell,Bond,165284.0146934197,1684,CP465,0.3022018252158428,6,Success,,47.66137983634194,0.3371044735372605,0.09977416428967449,28,1,42.66137983634194,0.06,INR,AoP,CL41,INE000029E,Matched,2024-03-01,2024-03-01,0
T02006,Sell,Equity,140264.66738536465,2144,CP127,0.6837696050083417,7,Success,,41.680546312608314,0.13136958503925028,0.0338369209404445,13,0,44.680546312608314,0.07,INR,AoP,CL247,INE000047D,Matched,2024-11-21,2024-11-21,0
T02007,Sell,Derivative,880930.4488309836,4494,CP313,0.5076922010125874,7,Success,,42.82539177340148,0.4492855937170458,0.03413953471640773,15,1,43.82539177340148,0.07,INR,FoP,CL185,INE0000124,Matched,2024-04-10,2024-04-10,0
T02008,Buy,Equity,359829.33312227495,5849,CP344,0.7410370190626449,6,Success,,60.62989053940714,0.2781175992964364,0.07860726190058753,27,0,56.62989053940714,0.06,GBP,FoP,CL65,INE0000485,Matched,2024-08-13,2024-08-13,0
T02009,Buy,Bond,142709.17546658023,5699,CP193,0.4326971183502919,1,Success,,47.89657040867722,0.42303198891311433,0.014927493508202608,1,1,49.89657040867722,0.01,GBP,FoP,CL207,INE000029E,Matched,2024-02-21,2024-02-21,0
T02010,Sell,Bond,578493.6470304707,1469,CP471,0.7084515776887013,2,Success,,45.653405595471895,0.4488778882519179,0.09806243683929147,34,0,45.653405595471895,0.02,EUR,AoP,CL295,INE0000011,Matched,2024-05-03,2024-05-03,0
T02011,Buy,Equity,2323962.851017841,8314,CP340,0.19397619953342415,1,Success,,43.9754123047948,0.1492352129384721,0.030178732126033947,3,0,45.9754123047948,0.01,INR,FoP,CL247,INE0000048,Matched,2024-10-08,2024-10-08,0
T02012,Sell,Bond,171218.3030603344,8406,CP335,0.39510079256413266,2,Success,,57.28127950207839,0.47232720679485807,0.01682392422104733,15,0,53.28127950207839,0.02,GBP,FoP,CL169,INE000034J,Matched,2024-09-11,2024-09-11,0
T02013,Buy,Equity,218233.57750596406,8503,CP343,0.991957373194844,0,Fail,Insufficient Funds,50.350621813432724,0.45476663649558013,0.07181141884011179,11,0,45.350621813432724,0.0,GBP,FoP,CL293,INE000019X,Matched,2024-01-07,2024-01-09,2
T02014,Sell,Derivative,143278.5234900397,8001,CP323,0.6589389794240428,5,Success,,47.077610524049376,0.35669060935075303,0.025768935907324902,45,0,50.077610524049376,0.05,GBP,FoP,CL258,INE000046W,Matched,2024-11-18,2024-11-18,0
T02015,Sell,Derivative,237372.75982684107,3468,CP362,0.4624339352980158,7,Success,,51.39328091516437,0.39061028616263616,0.029557930315294877,39,0,47.39328091516437,0.07,INR,FoP,CL251,INE000002U,Matched,2024-04-19,2024-04-19,0
T02016,Sell,Equity,402861.0218715145,8335,CP25,0.2499134613151509,7,Success,,40.20888795885015,0.3811157416703791,0.05712327423414601,22,0,42.20888795885015,0.07,JPY,AoP,CL117,INE000005W,Matched,2024-02-01,2024-02-01,0
T02017,Sell,Bond,432589.26837223535,8683,CP452,0.3808462176266716,0,Success,,43.01566109190716,0.20509877073843819,0.04246991709620748,14,0,42.01566109190716,0.0,INR,AoP,CL249,INE000006A,Matched,2024-05-17,2024-05-17,0
T02018,Buy,Derivative,554018.6839747231,9266,CP211,0.4318541510308085,9,Success,,55.99113066994747,0.35950149352002336,0.010927430865439236,20,1,52.99113066994747,0.09,USD,FoP,CL246,INE000037P,Matched,2024-10-26,2024-10-26,0
T02019,Sell,Equity,381119.8880616272,5020,CP377,0.2794427415747991,7,Success,,46.98366485323672,0.43144253154214973,0.07881139457193795,38,1,42.98366485323672,0.07,GBP,AoP,CL10,INE0000485,Matched,2024-04-16,2024-04-16,0
T02020,Buy,Derivative,326357.9362755288,7381,CP312,0.8883172400081452,1,Success,,47.21131061210601,0.4134132604774048,0.08306363761633757,44,0,51.21131061210601,0.01,EUR,FoP,CL284,INE0000124,Matched,2024-10-06,2024-10-06,0
T02021,Buy,Bond,360429.6854799352,7727,CP73,0.44098743923015415,8,Success,,54.656824325418846,0.24882637531597662,0.03676354269776998,19,1,58.656824325418846,0.08,GBP,AoP,CL190,INE0000124,Matched,2024-04-17,2024-04-17,0
T02022,Sell,Equity,4593624.715809593,8769,CP390,0.47438110205828987,7,Success,,38.939856866610256,0.19268231024511878,0.05532318404275828,51,0,35.939856866610256,0.07,GBP,FoP,CL280,INE000033Y,Matched,2024-03-16,2024-03-16,0
T02023,Buy,Equity,2852499.8247606982,6210,CP179,0.3549641781155307,4,Success,,35.26675340417949,0.36169841528633784,0.01948588434697375,40,1,35.26675340417949,0.04,USD,FoP,CL105,INE0000176,Matched,2024-03-17,2024-03-17,0
T02024,Sell,Derivative,336338.2687978793,1750,CP417,0.7777153206251869,1,Success,,53.32934455332592,0.4060641738639573,0.0819189221940411,9,1,52.32934455332592,0.01,INR,AoP,CL19,INE000029E,Matched,2024-10-27,2024-10-27,0
T02025,Sell,Equity,1752140.7839114955,4231,CP180,0.5409043400236669,7,Success,,40.489914216275515,0.15350963161740372,0.0486628884695094,51,0,41.489914216275515,0.07,EUR,FoP,CL289,INE000031H,Matched,2024-06-26,2024-06-26,0
T02026,Sell,Equity,2256321.1607386027,1196,CP267,0.39593186237681344,3,Success,,38.373636594921955,0.2509819102908104,0.04564892208165796,59,1,37.373636594921955,0.03,INR,AoP,CL248,INE000034J,Matched,2024-08-24,2024-08-24,0
T02027,Sell,Derivative,320935.95820539235,3719,CP32,0.3375024582586389,8,Success,,63.250314968304295,0.19223589664818716,0.08481312131706767,15,0,67.2503149683043,0.08,GBP,FoP,CL254,INE000000L,Matched,2024-05-24,2024-05-24,0
T02028,Buy,Bond,123212.02634062426,9366,CP185,0.10833191722895341,4,Success,,27.346140239309413,0.1996198900761376,0.08907157708718713,53,0,31.346140239309413,0.04,INR,FoP,CL179,INE000031H,Matched,2024-08-28,2024-08-28,0
T02029,Buy,Equity,99421.05945094724,3590,CP256,0.18495026936593106,4,Fail,Client Short to Deliver,41.72109384853709,0.30060407498334596,0.07810228663020764,35,1,40.72109384853709,0.04,INR,AoP,CL78,INE000034J,Matched,2024-09-09,2024-09-13,4
T02030,Sell,Bond,184043.16696678867,7765,CP352,0.6691159129868441,5,Success,,41.23760791827548,0.4722088975383515,0.06960579756702824,37,0,38.23760791827548,0.05,EUR,FoP,CL139,INE0000176,Matched,2024-05-16,2024-05-16,0
T02031,Sell,Equity,368064.95230235753,5199,CP361,0.3443500667339976,0,Success,,39.061025255414634,0.20918633589667965,0.03384869324253362,1,0,34.061025255414634,0.0,USD,FoP,CL216,INE000015Q,Matched,2024-06-13,2024-06-13,0
T02032,Sell,Derivative,329425.52407226275,6956,CP62,0.06353762783375727,2,Success,,58.47660336756497,0.494288495852913,0.0996270850696187,50,0,61.47660336756497,0.02,JPY,FoP,CL122,INE000023Y,Matched,2024-02-24,2024-02-24,0
T02033,Buy,Equity,414004.92718354653,8791,CP421,0.6823371090742778,1,Success,,49.271472581300586,0.3247190293471354,0.016165130625949417,13,0,46.271472581300586,0.01,USD,FoP,CL28,INE000039E,Matched,2024-02-01,2024-02-01,0
T02034,Buy,Bond,1681577.639586883,7875,CP393,0.7553332835347735,2,Success,,50.68248587909111,0.4489092973628812,0.05419720498892952,46,0,51.68248587909111,0.02,GBP,AoP,CL124,INE000002U,Matched,2024-08-24,2024-08-24,0
T02035,Buy,Bond,82335.36819112503,4246,CP270,0.20123500208828327,9,Success,,39.858858069533404,0.10038108430019128,0.09937856563608245,4,1,36.858858069533404,0.09,GBP,FoP,CL32,INE0000048,Matched,2024-08-15,2024-08-15,0
T02036,Sell,Bond,581250.4969605237,7274,CP225,0.46169069528875406,5,Success,,51.35233252318858,0.45822562719282656,0.07564024125242683,18,0,55.35233252318858,0.05,JPY,FoP,CL288,INE000044L,Matched,2024-06-04,2024-06-04,0
T02037,Sell,Bond,97770.43455983863,3969,CP212,0.7301224870581995,4,Success,,52.64038289314802,0.14182392339417396,0.07780473510962642,41,0,48.64038289314802,0.04,INR,FoP,CL7,INE000019X,Matched,2024-04-18,2024-04-18,0
T02038,Sell,Derivative,283788.8707574372,7402,CP84,0.5390484271557597,7,Fail,Currency Difference,49.78385744693437,0.4692448231934835,0.016401822454611442,20,1,45.78385744693437,0.07,USD,AoP,CL175,INE000040J,Matched,2024-02-27,2024-03-03,5
T02039,Buy,Derivative,3805764.8177204216,1461,CP169,0.5289170400145123,1,Success,,25.03711256746915,0.18214689011934326,0.013658926001369077,22,0,21.03711256746915,0.01,EUR,FoP,CL117,INE000025J,Matched,2024-03-20,2024-03-20,0
T02040,Sell,Equity,177737.31779358053,145,CP447,0.5504996612038152,5,Success,,58.06215149358972,0.26469065842641626,0.029567567397475333,51,1,56.06215149358972,0.05,INR,FoP,CL299,INE0000485,Matched,2024-11-17,2024-11-17,0
T02041,Buy,Equity,216407.1005230479,9900,CP51,0.1508940488395326,3,Success,,55.10673732545323,0.44172857383424036,0.0944748680585755,7,1,59.10673732545323,0.03,EUR,FoP,CL282,INE0000209,Matched,2024-11-08,2024-11-08,0
T02042,Buy,Equity,1153018.7115905627,8099,CP342,0.18336543830747543,4,Success,,42.77991649384426,0.35990270197081686,0.032534417066235374,54,0,39.77991649384426,0.04,INR,AoP,CL77,INE000021N,Matched,2024-07-05,2024-07-05,0
T02043,Buy,Bond,87777.5227528618,6117,CP302,0.4593798395350479,5,Success,,48.99270221101325,0.16761448420759964,0.06761322741761992,56,1,51.99270221101325,0.05,GBP,AoP,CL15,INE000044L,Matched,2024-10-18,2024-10-18,0
T02044,Sell,Equity,588496.9037034442,2521,CP375,0.4621382036544176,9,Success,,40.765985405142764,0.28891965909256867,0.0419230262576646,42,1,39.765985405142764,0.09,INR,FoP,CL49,INE0000209,Matched,2024-11-18,2024-11-18,0
T02045,Sell,Equity,4153926.3103001863,9710,CP195,0.15630791255399068,8,Fail,Currency Difference,38.49622360900369,0.20015321193123806,0.06886724135383959,55,0,33.49622360900369,0.08,GBP,AoP,CL257,INE0000106,Matched,2024-05-18,2024-05-20,2
T02046,Buy,Derivative,780259.0895947224,586,CP332,0.6508722088056812,9,Success,,47.98902099998491,0.4508052588711986,0.04470752764371603,13,0,47.98902099998491,0.09,GBP,AoP,CL150,INE000047D,Matched,2024-05-04,2024-05-04,0
T02047,Buy,Equity,560231.9000207868,4369,CP219,0.6974412058795341,2,Success,,48.812723490753704,0.33236288898874744,0.07430155669748496,27,0,47.812723490753704,0.02,EUR,AoP,CL212,INE0000164,Matched,2024-12-17,2024-12-17,0
T02048,Buy,Equity,248763.33380055107,3107,CP153,0.3485659741063458,1,Success,,41.01231762133991,0.11871836669011536,0.0349270253889111,23,0,41.01231762133991,0.01,INR,FoP,CL155,INE0000080,Matched,2024-09-24,2024-09-24,0
T02049,Sell,Derivative,49684.06457724409,3409,CP49,0.53223362755493,6,Success,,53.87534592990254,0.18211561077042182,0.04623476943958764,31,0,51.87534592990254,0.06,USD,AoP,CL252,INE000036A,Matched,2024-01-19,2024-01-19,0
T02050,Buy,Derivative,517315.7889860191,5351,CP488,0.41666645332150865,7,Success,,49.303078476168,0.46178474744095044,0.048214361719650656,47,0,50.303078476168,0.07,JPY,AoP,CL106,INE000042V,Matched,2024-11-27,2024-11-27,0
T02051,Sell,Equity,529473.7832589927,8721,CP90,0.5760331671493872,0,Success,,48.01878133084199,0.3136020610259993,0.02401058205263157,13,0,44.01878133084199,0.0,JPY,FoP,CL242,INE0000226,Not Matched,2024-04-19,2024-04-19,0
T02052,Sell,Equity,186157.14711732347,6979,CP264,0.21349804542488782,6,Success,,57.89407857226111,0.3884076667072197,0.01914010881282205,3,0,52.89407857226111,0.06,GBP,FoP,CL153,INE000014I,Matched,2024-03-06,2024-03-06,0
T02053,Buy,Derivative,675396.0415194901,196,CP361,0.7182889734588149,4,Success,,50.55795216261474,0.15024872135159356,0.06359431643144697,10,1,50.55795216261474,0.04,JPY,FoP,CL156,INE000033Y,Matched,2024-07-05,2024-07-05,0
T02054,Sell,Derivative,379456.0725484429,7752,CP401,0.6081688574205942,8,Success,,59.52924483386496,0.37899055854252495,0.015176540538793214,44,1,55.52924483386496,0.08,INR,FoP,CL229,INE000023Y,Matched,2024-11-19,2024-11-19,0
T02055,Sell,Equity,328160.3833365246,9526,CP367,0.26722157517826894,6,Fail,Insufficient Funds at the Counterparty,42.048668279200555,0.11804097515709118,0.01886090487843811,30,0,40.048668279200555,0.06,USD,AoP,CL297,INE0000164,Not Matched,2024-08-25,2024-08-26,1
T02056,Sell,Derivative,266860.98500541726,2702,CP439,0.8190973635801627,3,Success,,31.036150485332698,0.24133274783589662,0.07284798319387395,30,1,26.036150485332698,0.03,GBP,AoP,CL211,INE000040J,Matched,2024-02-06,2024-02-06,0
T02057,Buy,Derivative,1163265.6696018358,1786,CP313,0.6324321995769108,5,Success,,44.53147232170378,0.18287942109490887,0.051003621797719244,7,0,39.53147232170378,0.05,USD,FoP,CL215,INE000006A,Matched,2024-04-15,2024-04-15,0
T02058,Buy,Derivative,254099.6488430334,8763,CP277,0.7159895717052123,1,Success,,48.389818144296385,0.14944665588095019,0.049214880249385494,53,0,51.389818144296385,0.01,EUR,FoP,CL75,INE000028A,Matched,2024-01-23,2024-01-23,0
T02059,Sell,Derivative,462029.67640263337,6351,CP438,0.5294456199793445,3,Success,,51.79296896638145,0.20796804384998807,0.02146912272697664,12,0,52.79296896638145,0.03,INR,FoP,CL204,INE000029E,Matched,2024-03-04,2024-03-04,0
T02060,Buy,Equity,1430999.0227708719,844,CP203,0.7336053869712,0,Success,,41.36255758052092,0.20224113468711913,0.07279090196578393,46,0,39.36255758052092,0.0,JPY,FoP,CL109,INE0000485,Matched,2024-08-30,2024-08-30,0
T02061,Sell,Bond,400193.21553643007,1297,CP253,0.4725836010671859,5,Success,,33.34777357177732,0.35409068788592923,0.08962746428039631,38,1,31.347773571777317,0.05,GBP,AoP,CL192,INE0000485,Matched,2024-03-26,2024-03-26,0
T02062,Sell,Bond,1819148.3067555842,2171,CP20,0.8829746164025389,9,Success,,49.60863457093722,0.4187050317054042,0.09296867713447024,6,1,44.60863457093722,0.09,EUR,FoP,CL27,INE0000176,Matched,2024-10-21,2024-10-21,0
T02063,Sell,Bond,838159.0064400745,3166,CP213,0.06417928973152409,2,Success,,42.17435072591766,0.2962050636092651,0.08080205922285613,38,0,41.17435072591766,0.02,USD,FoP,CL84,INE000030F,Not Matched,2024-12-20,2024-12-20,0
T02064,Sell,Bond,247215.54258517615,832,CP153,0.6666635828374217,6,Success,,53.48662675486205,0.2101876086700406,0.0936121224677397,2,0,52.48662675486205,0.06,EUR,AoP,CL100,INE0000164,Matched,2024-09-02,2024-09-02,0
T02065,Buy,Derivative,858052.9479332139,784,CP431,0.8934564881792291,2,Success,,69.41837000320263,0.34589433374487166,0.07216561005982557,14,1,66.41837000320263,0.02,JPY,AoP,CL40,INE000015Q,Matched,2024-05-27,2024-05-27,0
T02066,Buy,Equity,1103955.7266942079,6426,CP165,0.9853219155083525,8,Success,,44.062001668712,0.43015706942406373,0.09923132727298042,4,1,46.062001668712,0.08,INR,AoP,CL200,INE0000035,Not Matched,2024-09-03,2024-09-03,0
T02067,Buy,Bond,316731.4184017623,5034,CP40,0.6285704058637395,5,Success,,40.6477428727903,0.10965039150228494,0.02776414034628351,49,1,38.6477428727903,0.05,EUR,FoP,CL262,INE000037P,Matched,2024-11-26,2024-11-26,0
