Trade ID,Trade Type,Instrument Type,Trade Value,Trade Volume,Counterparty ID,Counterparty Risk Score,Counterparty Failures,Settlement Status,Settlement Failure Reason,Settlement Duration,Market Volatility,Liquidity,Processing Time,Manual Intervention,Time to Settle,Counterparty Failure Rate,Currency,Settlement Type,Client ID,ISIN,Trade Matched or Not,Expected Settlement Date,Actual Settlement Date,Days Difference
T04564,Buy,Derivative,2379312.6774497307,52267,CP6,0.9815946822364658,9,Fail,Account Difference,50.13299178434495,0.1769696782412851,0.0689850480249943,18,0,52.13299178434495,0.09,GBP,FoP,CL20,INE000019P,Matched,2024-12-30,2025-01-02,3
T04565,Sell,Equity,815470.9627319529,64018,CP2,0.3933159531309039,4,Fail,Issues at the CSD,45.77017448397096,0.1305813728538443,0.0599141386554338,6,1,46.77017448397096,0.04,GBP,FoP,CL10,INE000009S,Not Matched,2024-08-26,2024-08-29,3
T04566,Sell,Bond,1341095.1565250307,63319,CP15,0.9353923438804967,9,Fail,Technical Error,51.02753058701077,0.6971123216786562,0.0274464923555043,4,0,55.02753058701077,0.09,JPY,AoP,CL28,INE000002E,Matched,2024-08-28,2024-08-30,2
T04567,Sell,Bond,497131.9663222237,46300,CP34,0.7833067738213634,9,Success,NONE,54.7527520016641,0.6998776396228645,0.0832902901887097,36,0,55.7527520016641,0.09,INR,AoP,CL5,INE000046I,Matched,2024-08-13,2024-08-13,0
T04568,Buy,Derivative,32203.89903200745,66549,CP20,0.5441463322690663,9,Success,NONE,53.42888041331831,0.2150545430975152,0.0292775690441318,37,0,57.42888041331831,0.09,EUR,AoP,CL18,INE0000107,Matched,2024-11-22,2024-11-22,0
T04569,Sell,Derivative,474303.20711955626,86278,CP16,0.9394933351650764,3,Success,NONE,51.64101438811587,0.180278086521642,0.0264073018488,1,0,53.64101438811587,0.03,USD,FoP,CL33,INE0000440,Not Matched,2024-12-11,2024-12-11,0
T04570,Buy,Bond,541020.78184902,36325,CP43,0.8245498860771632,8,Success,NONE,50.856869235675546,0.2186647779245627,0.0656026385297026,26,0,46.856869235675546,0.08,INR,FoP,CL16,INE0000272,Matched,2024-05-26,2024-05-26,0
T04571,Sell,Derivative,1083426.369147049,2326,CP49,0.6546585821204131,0,Fail,Currency Difference,50.891906241493146,0.4067940798412848,0.088233732757375,42,0,51.891906241493146,0.0,JPY,FoP,CL41,INE000046I,Matched,2024-10-16,2024-10-18,2
T04572,Sell,Equity,426453.961178896,56110,CP29,0.1920403943911035,7,Success,NONE,46.53236411628358,0.2927103518320182,0.087953786517282,40,0,43.53236411628358,0.07,JPY,FoP,CL40,INE000028Z,Matched,2024-05-14,2024-05-14,0
T04573,Buy,Bond,204476.6344558504,91838,CP27,0.7850003988642136,9,Success,NONE,41.40167922073461,0.3018198204410244,0.0494600234145186,53,0,41.40167922073461,0.09,GBP,FoP,CL9,INE000042K,Matched,2024-08-13,2024-08-13,0
T04574,Buy,Equity,400632.36923352,97943,CP1,0.3219901641477122,1,Fail,Insufficient Funds,47.0683364275205,0.5857419888405235,0.0716915286703239,54,0,49.0683364275205,0.01,GBP,AoP,CL31,INE0000107,Matched,2024-08-14,2024-08-15,1
T04575,Buy,Bond,314185.7765790405,85909,CP13,0.1092498561376473,6,Fail,Insufficient Funds,54.53152871242646,0.6341167348336654,0.0842800552565346,49,1,55.53152871242646,0.06,GBP,AoP,CL42,INE000016P,Matched,2024-11-18,2024-11-23,5
T04576,Buy,Equity,746868.6186778677,18739,CP40,0.5007996680673624,7,Success,NONE,54.47484327847943,0.6818985233748249,0.0294626767794429,49,1,57.47484327847943,0.07,EUR,AoP,CL9,INE000015P,Matched,2024-09-19,2024-09-19,0
T04577,Buy,Bond,401526.7688822354,77696,CP32,0.2776649172921819,3,Success,NONE,53.07869723559723,0.4088430419481996,0.0455453426470366,40,0,50.07869723559723,0.03,GBP,FoP,CL28,INE0000124,Matched,2024-12-20,2024-12-20,0
T04578,Buy,Derivative,164367.6733681897,76383,CP3,0.6268839130453578,9,Success,NONE,43.24799631227653,0.2476818103168653,0.0670050664194771,14,0,45.24799631227653,0.09,USD,AoP,CL28,INE0000107,Matched,2024-08-02,2024-08-02,0
T04579,Sell,Bond,779883.4922031476,55846,CP14,0.9203805374212664,7,Success,NONE,45.83538211818057,0.4329507529794162,0.0855509224407193,58,0,49.83538211818057,0.07,USD,AoP,CL37,INE0000367,Matched,2024-03-03,2024-03-03,0
T04580,Sell,Equity,211322.88399090024,76956,CP28,0.1035876220302661,2,Success,NONE,45.8735597579577,0.6226306553184626,0.0402401900924161,57,0,40.8735597579577,0.02,GBP,AoP,CL13,INE0000272,Matched,2024-08-06,2024-08-06,0
T04581,Buy,Bond,322546.7465049736,45356,CP46,0.3195188366238806,5,Success,NONE,41.92938435979036,0.1185470134741427,0.0659150874043467,21,0,43.92938435979036,0.05,GBP,AoP,CL38,INE0000124,Matched,2024-09-04,2024-09-04,0
T04582,Sell,Equity,278196.2168414159,84315,CP26,0.1067406436596253,7,Success,NONE,56.939471983345086,0.6467457041774171,0.0152702442114555,48,0,55.939471983345086,0.07,USD,FoP,CL3,INE000011Z,Matched,2024-01-05,2024-01-05,0
T04583,Buy,Equity,560857.9613002446,38311,CP21,0.935958727055864,2,Success,NONE,29.594068545910915,0.2359284440645971,0.0939258652636818,44,0,26.594068545910915,0.02,EUR,AoP,CL37,INE000020B,Matched,2024-09-16,2024-09-16,0
T04584,Sell,Equity,112276.19144457122,16426,CP46,0.3195188366238806,5,Fail,Invalid Counterparty,68.22007774056071,0.2863025312934583,0.0906397068585382,9,1,70.22007774056071,0.05,EUR,FoP,CL41,INE000004J,Matched,2024-03-03,2024-03-08,5
T04585,Sell,Derivative,456849.02115629887,47420,CP11,0.137820328184938,0,Success,NONE,68.73883951608073,0.3184322556791212,0.0929932127002254,36,1,66.73883951608073,0.0,USD,AoP,CL37,INE000030B,Matched,2024-11-25,2024-11-25,0
T04586,Buy,Bond,1303337.7927507155,94846,CP27,0.7850003988642136,9,Success,NONE,48.500072756971726,0.648256820596292,0.0971453224722899,4,0,51.500072756971726,0.09,JPY,FoP,CL33,INE000013O,Matched,2024-10-16,2024-10-16,0
T04587,Buy,Equity,486879.2455920238,18233,CP44,0.7940729484186608,3,Fail,Issues at the CSD,52.05201412276725,0.2055981636681583,0.0861123573388838,21,0,51.05201412276725,0.03,USD,FoP,CL38,INE000006Z,Matched,2024-06-22,2024-06-27,5
T04588,Buy,Derivative,226969.3758758157,75853,CP1,0.3219901641477122,1,Success,NONE,56.49162776684096,0.233806827265457,0.0289855159033273,50,0,57.49162776684096,0.01,INR,FoP,CL6,INE000013O,Matched,2024-11-09,2024-11-09,0
T04589,Sell,Equity,306921.87984766066,69728,CP33,0.9338862998894756,2,Success,NONE,40.42062824677958,0.5386615815840542,0.0623116037746998,53,0,43.42062824677958,0.02,GBP,AoP,CL33,INE000013O,Matched,2024-01-29,2024-01-29,0
T04590,Buy,Bond,594661.6019218303,56583,CP46,0.3195188366238806,5,Fail,Technical Error,53.676026448391326,0.6608127770354212,0.0261792831380987,17,1,56.676026448391326,0.05,GBP,AoP,CL14,INE000038N,Matched,2024-10-15,2024-10-17,2
T04591,Sell,Derivative,774751.4146032528,52019,CP18,0.8297244985304884,0,Fail,Market Closure,61.19059318744536,0.1628408654034653,0.0118430286850796,16,1,58.19059318744536,0.0,GBP,AoP,CL22,INE000028Z,Matched,2024-05-26,2024-05-31,5
T04592,Buy,Equity,1990580.2680208208,13025,CP2,0.3933159531309039,4,Fail,Client Instruction Missing,29.97282283378576,0.4133492388661073,0.0229014787105545,41,0,33.97282283378576,0.04,EUR,FoP,CL32,INE000016P,Matched,2024-10-27,2024-10-28,1
T04593,Sell,Equity,87051.69509579976,91759,CP4,0.4082816529384966,0,Fail,Insufficient Funds at the Counterparty,33.593283822246235,0.6486764289702311,0.0857609614649271,58,1,31.593283822246235,0.0,INR,AoP,CL47,INE000039A,Matched,2024-05-04,2024-05-06,2
T04594,Sell,Equity,575755.1535427686,56046,CP4,0.4082816529384966,0,Fail,Technical Error,55.50197901650496,0.6316537750109825,0.0769327543510407,48,0,50.50197901650496,0.0,USD,AoP,CL35,INE0000014,Matched,2024-04-12,2024-04-16,4
T04595,Buy,Bond,532529.002843618,57549,CP17,0.6775908331783035,0,Success,NONE,45.29918701277169,0.6690747977951559,0.0783883682943683,55,0,41.29918701277169,0.0,JPY,AoP,CL49,INE000013O,Matched,2024-07-05,2024-07-05,0
T04596,Sell,Derivative,413842.53152714274,13600,CP48,0.9305759029898388,9,Success,NONE,44.13378459861358,0.6412629565678338,0.0465307173073029,28,1,40.13378459861358,0.09,GBP,FoP,CL49,INE0000014,Matched,2024-09-07,2024-09-07,0
T04597,Sell,Derivative,631238.8350466393,68871,CP16,0.9394933351650764,3,Success,NONE,44.728300371508205,0.2888218330487391,0.0124130349011265,57,0,46.728300371508205,0.03,EUR,AoP,CL3,INE0000051,Matched,2024-05-10,2024-05-10,0
T04598,Buy,Derivative,351675.4679263609,85580,CP9,0.8170317248194343,5,Fail,Insufficient Funds,36.73028352579953,0.224806727129765,0.0385997642366829,2,0,34.73028352579953,0.05,EUR,AoP,CL13,INE0000472,Not Matched,2024-02-04,2024-02-05,1
T04599,Sell,Equity,162947.9802064758,89000,CP26,0.1067406436596253,7,Success,NONE,43.89801874492718,0.6408847963326076,0.0509650476003686,38,0,42.89801874492718,0.07,EUR,FoP,CL14,INE0000272,Matched,2024-02-06,2024-02-06,0
T04600,Buy,Derivative,547723.5270446028,75121,CP10,0.2154923503961088,2,Success,NONE,34.79645238568019,0.5271727778599298,0.0422276915431673,56,1,38.79645238568019,0.02,INR,AoP,CL44,INE0000107,Matched,2024-03-18,2024-03-18,0
T04601,Buy,Equity,846829.368827535,93781,CP7,0.1239867826904168,8,Success,NONE,61.08722352188515,0.3271133983715065,0.0551195847425493,18,0,57.08722352188515,0.08,USD,AoP,CL1,INE0000251,Matched,2024-08-28,2024-08-28,0
T04602,Buy,Bond,421968.5684932333,24460,CP9,0.8170317248194343,5,Fail,Technical Error,49.33263221714007,0.5277612514731126,0.0651060346048987,37,0,49.33263221714007,0.05,EUR,AoP,CL37,INE000002E,Matched,2024-06-19,2024-06-20,1
T04603,Buy,Derivative,1276129.9040167,21756,CP48,0.9305759029898388,9,Success,NONE,49.06552757295622,0.2843149206009537,0.0206269517506519,50,1,48.06552757295622,0.09,INR,FoP,CL3,INE000006Z,Matched,2024-12-13,2024-12-13,0
T04604,Sell,Equity,348921.7183260897,5453,CP27,0.7850003988642136,9,Fail,Invalid Counterparty,54.6664298181298,0.4488065423847006,0.0917084060305161,37,0,55.6664298181298,0.09,EUR,AoP,CL45,INE0000330,Matched,2024-08-17,2024-08-18,1
T04605,Sell,Derivative,701212.2336432335,21224,CP32,0.2776649172921819,3,Fail,Documentation Issue,75.9021295163061,0.2400001908683748,0.0604022947013034,55,0,78.9021295163061,0.03,USD,FoP,CL43,INE0000330,Matched,2024-12-04,2024-12-05,1
T04606,Sell,Derivative,90967.42798236056,73130,CP49,0.6546585821204131,0,Fail,Client Instruction Missing,37.47508525303844,0.4370449697584223,0.0870518114953725,27,0,37.47508525303844,0.0,INR,AoP,CL43,INE000016P,Matched,2024-11-06,2024-11-07,1
T04607,Buy,Bond,4165851.0958979256,80167,CP23,0.5289328616701832,1,Fail,Insufficient Funds,29.577790482982685,0.6538967246202242,0.0526979787064929,1,0,29.577790482982685,0.01,JPY,AoP,CL20,INE0000032,Matched,2024-01-16,2024-01-18,2
T04608,Sell,Derivative,352364.23589457106,31362,CP27,0.7850003988642136,9,Success,NONE,47.69313414319643,0.5628636164039562,0.0758207415276568,1,0,49.69313414319643,0.09,USD,AoP,CL35,INE0000432,Matched,2024-12-28,2024-12-28,0
T04609,Sell,Bond,271526.1205268444,98816,CP25,0.3385906728657937,0,Fail,Client Short to Deliver,29.732717601003564,0.4936391740182563,0.0905610338509074,1,1,24.732717601003564,0.0,EUR,FoP,CL21,INE000045U,Matched,2024-04-04,2024-04-07,3
T04610,Buy,Derivative,339167.29462801537,86045,CP29,0.1920403943911035,7,Success,NONE,44.61337690805713,0.2476080414504043,0.0640976250857417,44,0,46.61337690805713,0.07,USD,FoP,CL35,INE0000051,Matched,2024-01-05,2024-01-05,0
T04611,Buy,Derivative,171307.57678554588,77540,CP24,0.7858609257173637,6,Fail,Documentation Issue,56.744883016924376,0.1380209483442057,0.0467870991459878,12,0,59.744883016924376,0.06,INR,FoP,CL12,INE0000367,Matched,2024-10-19,2024-10-20,1
T04612,Sell,Derivative,137514.33527703962,60710,CP16,0.9394933351650764,3,Fail,Technical Error,63.27992555495244,0.5263418623501586,0.0618232041215707,37,0,65.27992555495244,0.03,INR,FoP,CL44,INE000038N,Matched,2024-10-02,2024-10-05,3
T04613,Buy,Derivative,460949.7565618078,59607,CP16,0.9394933351650764,3,Success,NONE,32.34236420277759,0.4456586098019243,0.0250209773362827,12,0,28.34236420277759,0.03,GBP,FoP,CL11,INE000032R,Not Matched,2024-02-12,2024-02-12,0
T04614,Buy,Derivative,495893.1455470443,12216,CP28,0.1035876220302661,2,Success,NONE,38.56727150765498,0.2275627103464231,0.0732199486693588,53,1,42.56727150765498,0.02,EUR,AoP,CL10,INE0000051,Matched,2024-05-06,2024-05-06,0
T04615,Buy,Derivative,553421.7668309872,41175,CP20,0.5441463322690663,9,Success,NONE,51.6345933113362,0.6608563537993378,0.0133673917700258,13,0,46.6345933113362,0.09,EUR,AoP,CL36,INE0000124,Matched,2024-05-18,2024-05-18,0
T04616,Buy,Bond,427648.87703540927,29860,CP19,0.1397604323852656,4,Success,NONE,55.53961636006255,0.431211531144521,0.0507221323506704,42,0,55.53961636006255,0.04,GBP,AoP,CL14,INE000004J,Matched,2024-04-07,2024-04-07,0
T04617,Sell,Bond,407139.8417159927,60586,CP10,0.2154923503961088,2,Success,NONE,56.10805194799089,0.443115224954436,0.0591361420932862,46,0,60.10805194799089,0.02,INR,FoP,CL10,INE000016P,Matched,2024-04-07,2024-04-07,0
T04618,Buy,Equity,132843.09703503092,43229,CP26,0.1067406436596253,7,Fail,Quantity Difference,62.75116100843068,0.2792563087478861,0.0462365884165434,17,0,60.75116100843068,0.07,INR,AoP,CL9,INE000013O,Matched,2024-03-18,2024-03-20,2
T04619,Buy,Derivative,271748.16578513494,70656,CP2,0.3933159531309039,4,Success,NONE,55.28598604434257,0.6276308739078164,0.0534568837395675,57,0,51.28598604434257,0.04,EUR,FoP,CL27,INE000022Z,Matched,2024-07-11,2024-07-11,0
T04620,Buy,Bond,519839.08659002907,63188,CP3,0.6268839130453578,9,Success,NONE,46.80126508732245,0.6348345381852548,0.0258145634868551,42,0,43.80126508732245,0.09,INR,FoP,CL36,INE0000367,Matched,2024-10-23,2024-10-23,0
T04621,Buy,Derivative,258140.38456593623,35077,CP39,0.0435392427721895,1,Success,NONE,58.61983248956644,0.529088109166792,0.0170349315373958,16,1,59.61983248956644,0.01,USD,AoP,CL25,INE000032R,Matched,2024-10-19,2024-10-19,0
T04622,Buy,Derivative,592537.032321807,81538,CP2,0.3933159531309039,4,Success,NONE,48.69807520635096,0.1595649048864932,0.0498836393949208,40,1,51.69807520635096,0.04,INR,FoP,CL8,INE000045U,Matched,2024-06-19,2024-06-19,0
T04623,Buy,Bond,386462.642661492,70656,CP25,0.3385906728657937,0,Fail,Quantity Difference,50.74718078263047,0.1506314090260915,0.0940385336378212,44,0,54.74718078263047,0.0,INR,AoP,CL26,INE000008Y,Matched,2024-09-23,2024-09-28,5
T04624,Buy,Derivative,383494.19690394873,22121,CP45,0.4355269602543046,2,Fail,Currency Difference,43.05776684147846,0.3816280201653222,0.0261813890956673,45,1,44.05776684147846,0.02,EUR,FoP,CL8,INE0000330,Matched,2024-05-30,2024-05-31,1
T04625,Buy,Bond,544307.0262550727,66102,CP4,0.4082816529384966,0,Fail,Currency Difference,49.56755293462294,0.1852654200709491,0.0354843469949053,6,0,52.56755293462294,0.0,INR,AoP,CL2,INE000032R,Matched,2024-02-15,2024-02-16,1
T04626,Sell,Bond,718659.6045834576,61036,CP15,0.9353923438804967,9,Success,NONE,31.703715357287276,0.2991518769695377,0.0891137512061843,16,0,32.70371535728727,0.09,USD,AoP,CL26,INE000006Z,Matched,2024-10-17,2024-10-17,0
T04627,Buy,Equity,898086.076152966,40408,CP18,0.8297244985304884,0,Fail,Invalid Counterparty,58.34729232745675,0.202806150319071,0.0340744973330802,18,0,58.34729232745675,0.0,JPY,AoP,CL44,INE000016P,Matched,2024-03-19,2024-03-24,5
T04628,Sell,Equity,3214050.566487743,12091,CP7,0.1239867826904168,8,Fail,Invalid Counterparty,37.90876318312726,0.2860692145009504,0.0447138488087335,22,0,34.90876318312726,0.08,JPY,AoP,CL19,INE0000472,Matched,2024-11-28,2024-12-03,5
T04629,Buy,Equity,1049455.3813762618,74529,CP27,0.7850003988642136,9,Success,NONE,39.119396078390565,0.6657477292505477,0.0191603298174188,24,1,36.119396078390565,0.09,JPY,AoP,CL49,INE000042K,Matched,2024-06-02,2024-06-02,0
T04630,Buy,Equity,100665.2641168017,50431,CP18,0.8297244985304884,0,Success,NONE,24.73460232503192,0.5520185910675994,0.0141973981434462,21,0,22.73460232503192,0.0,EUR,AoP,CL23,INE0000367,Matched,2024-07-02,2024-07-02,0
T04631,Buy,Derivative,149662.4736472066,28207,CP7,0.1239867826904168,8,Success,NONE,39.77498199216272,0.1829833981018004,0.0694374187826739,35,1,36.77498199216272,0.08,JPY,FoP,CL39,INE000038N,Matched,2024-01-17,2024-01-17,0
T04632,Buy,Derivative,336163.5943724411,45702,CP29,0.1920403943911035,7,Success,NONE,38.4158512411355,0.5013492780532649,0.0233953821769896,41,1,38.4158512411355,0.07,JPY,FoP,CL47,INE0000440,Matched,2024-08-02,2024-08-02,0
T04633,Sell,Equity,206299.2319402892,23576,CP41,0.9143115469951152,6,Fail,Documentation Issue,50.17281971139188,0.118303980365925,0.0602718760574089,9,0,47.17281971139188,0.06,USD,FoP,CL28,INE000002E,Not Matched,2024-08-01,2024-08-05,4
T04634,Buy,Bond,653760.8301909015,70621,CP44,0.7940729484186608,3,Fail,Technical Error,35.05464048237682,0.6901749649385037,0.0487204945718767,49,0,34.05464048237682,0.03,USD,FoP,CL18,INE0000071,Matched,2024-12-10,2024-12-11,1
T04635,Buy,Bond,726935.0052339493,52657,CP33,0.9338862998894756,2,Success,NONE,43.55940439310544,0.4190170281711932,0.0184912965911014,7,0,42.55940439310544,0.02,JPY,AoP,CL6,INE000000X,Matched,2024-01-02,2024-01-02,0
T04636,Sell,Bond,272798.1467427605,29301,CP2,0.3933159531309039,4,Fail,Account Difference,41.19912545669956,0.4032479833947411,0.0486021230635418,53,0,42.19912545669956,0.04,GBP,FoP,CL7,INE000002E,Matched,2024-10-29,2024-11-02,4
T04637,Sell,Bond,1453776.4808353337,14063,CP18,0.8297244985304884,0,Fail,Currency Difference,30.39868634586466,0.244201069979897,0.0323377951570583,12,0,25.39868634586466,0.0,INR,FoP,CL1,INE0000472,Matched,2024-01-03,2024-01-06,3
T04638,Buy,Derivative,1893997.08238552,43486,CP46,0.3195188366238806,5,Success,NONE,50.38114735882217,0.3747000973333187,0.0872619932791543,31,1,54.38114735882217,0.05,INR,AoP,CL3,INE0000071,Matched,2024-05-02,2024-05-02,0
T04639,Sell,Bond,72270.55454916086,87534,CP23,0.5289328616701832,1,Success,NONE,45.80760144624879,0.4157444188958801,0.0336603882580481,1,0,40.80760144624879,0.01,INR,AoP,CL27,INE0000032,Matched,2024-03-26,2024-03-26,0
T04640,Sell,Bond,105992.33354920836,10622,CP6,0.9815946822364658,9,Success,NONE,48.39936630424561,0.4949186871528956,0.0728751105396948,25,1,46.39936630424561,0.09,EUR,AoP,CL25,INE000046I,Matched,2024-03-24,2024-03-24,0
T04641,Sell,Equity,1325420.269395442,62259,CP43,0.8245498860771632,8,Success,NONE,56.301926527195945,0.1275470992299281,0.0716185925555504,39,0,53.301926527195945,0.08,EUR,FoP,CL33,INE0000487,Matched,2024-08-09,2024-08-09,0
T04642,Buy,Bond,1055820.7509270834,22902,CP25,0.3385906728657937,0,Success,NONE,48.0753404650537,0.3053050256433522,0.0273852987953466,37,0,52.0753404650537,0.0,INR,FoP,CL48,INE000046I,Matched,2024-06-06,2024-06-06,0
T04643,Buy,Derivative,731353.2159637137,39674,CP19,0.1397604323852656,4,Fail,Documentation Issue,44.6703536833264,0.3321982689546633,0.0600122563356622,20,0,41.6703536833264,0.04,JPY,AoP,CL41,INE0000367,Matched,2024-05-06,2024-05-08,2
T04644,Buy,Bond,447279.8510000528,13635,CP8,0.743202127706376,7,Fail,Currency Difference,57.226153060732656,0.1894900882320745,0.085725029968435,33,0,58.226153060732656,0.07,GBP,FoP,CL12,INE000008Y,Matched,2024-11-15,2024-11-20,5
T04645,Sell,Bond,399066.43562797416,27737,CP37,0.7957789515382737,0,Fail,Market Closure,44.743114405105466,0.2438714852947139,0.0190348888286512,21,0,47.743114405105466,0.0,USD,AoP,CL37,INE000002E,Not Matched,2024-09-25,2024-09-27,2
T04646,Buy,Derivative,756607.1440372622,65913,CP26,0.1067406436596253,7,Fail,Currency Difference,42.95404843347726,0.2420035490766168,0.064948896313002,24,0,37.95404843347726,0.07,EUR,FoP,CL27,INE0000419,Matched,2024-01-28,2024-01-31,3
T04647,Sell,Equity,527802.0792342627,40911,CP29,0.1920403943911035,7,Fail,Technical Error,54.69561728639972,0.5862254004088805,0.0252610384147081,9,0,56.69561728639972,0.07,INR,AoP,CL11,INE000021E,Matched,2024-06-01,2024-06-05,4
T04648,Buy,Derivative,1635931.1435691677,50257,CP28,0.1035876220302661,2,Fail,Technical Error,40.19977138907876,0.5123334994594072,0.031671151484385,48,0,38.19977138907876,0.02,USD,FoP,CL32,INE0000071,Matched,2024-04-30,2024-05-01,1
T04649,Buy,Equity,223855.50405492616,95874,CP7,0.1239867826904168,8,Success,NONE,59.67233703380763,0.6536491957341927,0.0683473546125013,8,0,56.67233703380763,0.08,JPY,FoP,CL1,INE0000367,Matched,2024-04-28,2024-04-28,0
T04650,Sell,Bond,450446.8918044962,55899,CP36,0.9712039091461504,2,Fail,Client Instruction Missing,49.60399255719091,0.2859367577426063,0.0674323721047299,34,0,48.60399255719091,0.02,EUR,FoP,CL42,INE000013O,Matched,2024-11-14,2024-11-17,3
T04651,Buy,Equity,1077695.275801559,75876,CP15,0.9353923438804967,9,Fail,Technical Error,63.6898866510759,0.6289969433051338,0.0698152107192482,38,0,67.68988665107591,0.09,JPY,AoP,CL24,INE0000051,Matched,2024-04-09,2024-04-13,4
T04652,Sell,Equity,521475.82053621166,58958,CP33,0.9338862998894756,2,Fail,Technical Error,47.40098224411856,0.6182810590594287,0.0588341869643219,16,0,50.40098224411856,0.02,GBP,FoP,CL48,INE000019P,Matched,2024-07-19,2024-07-24,5
T04653,Sell,Equity,867316.5817391672,87595,CP5,0.9406873501792972,3,Success,NONE,57.48260919798052,0.3687752128785536,0.0805512075413135,55,0,56.48260919798052,0.03,GBP,FoP,CL15,INE000020B,Matched,2024-09-16,2024-09-16,0
T04654,Buy,Bond,854799.150604143,38011,CP29,0.1920403943911035,7,Success,NONE,31.608428177495703,0.4778369086238365,0.068356675150029,56,0,27.608428177495703,0.07,JPY,FoP,CL18,INE000017R,Matched,2024-07-14,2024-07-14,0
T04655,Sell,Equity,289282.50547957595,68384,CP17,0.6775908331783035,0,Fail,Invalid Counterparty,60.82093882108782,0.4587719142909175,0.0292011594343637,55,0,60.82093882108782,0.0,EUR,FoP,CL37,INE000029O,Matched,2024-05-11,2024-05-12,1
T04656,Buy,Equity,159425.5418729015,11660,CP45,0.4355269602543046,2,Success,NONE,54.89290473367429,0.2846969127159851,0.0191234897841113,26,1,53.89290473367429,0.02,EUR,AoP,CL23,INE0000032,Matched,2024-11-14,2024-11-14,0
T04657,Buy,Bond,209445.10602881308,73751,CP27,0.7850003988642136,9,Success,NONE,41.54535825608173,0.2572428393262153,0.0109188516830375,1,0,43.54535825608173,0.09,USD,AoP,CL42,INE000000X,Matched,2024-10-12,2024-10-12,0
T04658,Sell,Derivative,149676.7972137386,39431,CP17,0.6775908331783035,0,Success,NONE,56.64929147626841,0.2013756463947569,0.0106300944386289,21,0,52.64929147626841,0.0,JPY,FoP,CL28,INE000030B,Matched,2024-06-05,2024-06-05,0
T04659,Buy,Derivative,69148.74945042643,52501,CP4,0.4082816529384966,0,Success,NONE,35.328311118578306,0.602599152978089,0.0195703489450394,37,1,34.328311118578306,0.0,GBP,AoP,CL33,INE000028Z,Matched,2024-08-20,2024-08-20,0
T04660,Sell,Derivative,1318178.4298117026,80991,CP49,0.6546585821204131,0,Success,NONE,43.026685687765166,0.4201175116020027,0.0490804627440214,13,0,45.026685687765166,0.0,USD,AoP,CL18,INE0000107,Matched,2024-04-13,2024-04-13,0
T04661,Buy,Bond,67102.52771614376,9111,CP12,0.5831906535030135,8,Success,NONE,39.48910839596507,0.3030193948537422,0.0105275239762592,28,0,42.48910839596507,0.08,USD,FoP,CL49,INE000046I,Matched,2024-01-19,2024-01-19,0
T04662,Buy,Bond,2846100.087176576,75708,CP23,0.5289328616701832,1,Fail,Currency Difference,57.19996287733999,0.4059955277109911,0.044439633042679,35,1,59.19996287733999,0.01,INR,AoP,CL44,INE000030B,Matched,2024-10-24,2024-10-26,2
T04663,Buy,Derivative,260983.55284232655,33145,CP11,0.137820328184938,0,Fail,Documentation Issue,60.48328962358667,0.1483542423557698,0.0799555024118478,46,0,58.48328962358667,0.0,INR,FoP,CL1,INE0000107,Matched,2024-08-03,2024-08-08,5
T04664,Buy,Equity,334919.23218419973,80921,CP36,0.9712039091461504,2,Fail,Counterparty Short to Deliver,43.510495031768,0.163589903681374,0.0215652919579578,54,0,43.510495031768,0.02,EUR,AoP,CL39,INE000021E,Matched,2024-09-17,2024-09-18,1
T04665,Buy,Derivative,97256.44199918758,39203,CP12,0.5831906535030135,8,Fail,Technical Error,35.28580744655677,0.5556114015081366,0.0809128670583475,54,1,30.285807446556767,0.08,EUR,AoP,CL33,INE000000X,Matched,2024-08-27,2024-08-28,1
T04666,Sell,Bond,649895.4962473578,25827,CP9,0.8170317248194343,5,Success,NONE,38.23125613121126,0.6407464305908002,0.0271015009192789,8,1,33.23125613121126,0.05,USD,AoP,CL20,INE0000051,Matched,2024-08-14,2024-08-14,0
T04667,Sell,Equity,340819.3091080566,42157,CP24,0.7858609257173637,6,Success,NONE,48.920726235108575,0.2921611038120399,0.0305285507046894,21,1,45.920726235108575,0.06,GBP,AoP,CL9,INE000031V,Matched,2024-02-10,2024-02-10,0
T04668,Sell,Equity,470286.6283176044,26247,CP18,0.8297244985304884,0,Success,NONE,48.29281541050692,0.3455039741877194,0.0319620176222106,49,0,43.29281541050692,0.0,JPY,AoP,CL35,INE000016P,Matched,2024-01-29,2024-01-29,0
T04669,Sell,Bond,201365.40052155135,24005,CP27,0.7850003988642136,9,Success,NONE,44.59909853102333,0.3242355347657461,0.0391402430428783,29,0,46.59909853102333,0.09,EUR,FoP,CL28,INE000032R,Matched,2024-05-24,2024-05-24,0
T04670,Sell,Equity,715556.4517499572,81184,CP9,0.8170317248194343,5,Success,NONE,39.70297192870376,0.3874257664889171,0.0550988444276746,19,0,43.70297192870376,0.05,JPY,FoP,CL42,INE000015P,Matched,2024-06-23,2024-06-23,0
T04671,Sell,Derivative,194091.0373596955,44101,CP33,0.9338862998894756,2,Fail,Quantity Difference,64.28424947631079,0.3483892043034869,0.0712571033776592,14,0,65.28424947631079,0.02,EUR,AoP,CL15,INE000006Z,Matched,2024-02-02,2024-02-04,2
