Trade ID,Trade Type,Instrument Type,Trade Value,Trade Volume,Counterparty ID,Counterparty Risk Score,Counterparty Failures,Settlement Status,Settlement Failure Reason,Settlement Duration,Market Volatility,Liquidity,Processing Time,Manual Intervention,Time to Settle,Counterparty Failure Rate,Currency,Settlement Type,Client ID,ISIN,Trade Matched or Not,Expected Settlement Date,Actual Settlement Date,Days Difference
T01428,Sell,Bond,549169.3374344435,2928,CP72,0.5367393038108492,3,Success,NONE,45.48423663451834,0.4022398820474838,0.0249055410214903,44,0,44.48423663451834,0.03,USD,AoP,CL131,INE0000587,Matched,2024-07-22,2024-07-22,0
T01429,Sell,Derivative,441281.7807811924,454,CP378,0.9439798563230312,4,Success,NONE,40.7788873785275,0.2267737683640099,0.0352486023830523,30,0,37.7788873785275,0.04,JPY,AoP,CL243,INE000095D,Matched,2024-03-09,2024-03-09,0
T01430,Sell,Bond,3882564.4709006418,9445,CP378,0.933498041595746,5,Success,NONE,63.93389209513804,0.1216509987449605,0.0199230667777255,49,0,60.93389209513804,0.05,GBP,FoP,CL53,INE000029Q,Not Matched,2024-12-09,2024-12-09,0
T01431,Buy,Equity,470190.5345411431,6237,CP248,0.6662167381415224,1,Success,NONE,49.33146220139568,0.1748012462520253,0.0957371562514414,46,0,48.33146220139568,0.01,GBP,AoP,CL43,INE000050P,Matched,2024-08-03,2024-08-03,0
T01432,Sell,Bond,167824.13679749914,260,CP136,0.6715804581375168,5,Success,NONE,35.50669356321625,0.2913170494973844,0.0194627973773896,9,1,35.50669356321625,0.05,JPY,AoP,CL22,INE000096J,Matched,2024-02-28,2024-02-28,0
T01433,Buy,Bond,429853.31306364376,2989,CP471,0.95009034815312,6,Success,NONE,60.69890957654684,0.277020813183175,0.0711843676276159,55,1,59.69890957654684,0.06,USD,FoP,CL93,INE000031V,Matched,2024-04-13,2024-04-13,0
T01434,Sell,Equity,27227.891078839653,6843,CP389,0.2826400565593162,9,Success,NONE,69.48021043004505,0.2152126435843135,0.0687214574993303,26,1,72.48021043004505,0.09,USD,AoP,CL248,INE0000344,Matched,2024-08-04,2024-08-04,0
T01435,Sell,Equity,1568403.6314506645,2351,CP491,0.7228870530572585,2,Success,NONE,52.43985425350294,0.3452375396759,0.0471281784632951,3,1,52.43985425350294,0.02,USD,AoP,CL2,INE000072X,Matched,2024-10-26,2024-10-26,0
T01436,Sell,Equity,287560.46328407456,9652,CP77,0.847266763718816,9,Success,NONE,40.59270922410538,0.4040749549216235,0.0491875228589334,56,0,44.59270922410538,0.09,USD,AoP,CL271,INE000089H,Matched,2024-03-16,2024-03-16,0
T01437,Sell,Equity,312733.6344404748,2781,CP112,0.9945248222890708,8,Success,NONE,61.924489917980765,0.4372855766029208,0.0857787436274896,11,1,59.924489917980765,0.08,USD,FoP,CL32,INE000006T,Matched,2024-07-08,2024-07-08,0
T01438,Sell,Equity,86647.8513177093,8141,CP294,0.7725359377983315,4,Success,NONE,59.40538113308189,0.2353514396548558,0.0130379143517708,55,0,56.40538113308189,0.04,EUR,FoP,CL194,INE000057K,Matched,2024-11-21,2024-11-21,0
T01439,Sell,Bond,440351.6901736246,8907,CP327,0.6657171230715232,3,Success,NONE,38.50220928205006,0.2355136355823217,0.0419564650531513,1,0,34.50220928205006,0.03,INR,AoP,CL288,INE0000285,Matched,2024-09-09,2024-09-09,0
T01440,Sell,Derivative,1132003.9600287045,611,CP89,0.6667258107180588,3,Success,NONE,47.72960076327211,0.2339517011107206,0.0403633749803858,9,0,47.72960076327211,0.03,USD,AoP,CL219,INE000061H,Matched,2024-01-08,2024-01-08,0
T01441,Buy,Derivative,151534.64986721575,4162,CP324,0.6489248455409109,4,Success,NONE,57.4477529502194,0.3899010461783985,0.0388323265130258,8,0,56.4477529502194,0.04,GBP,AoP,CL122,INE000061H,Matched,2024-08-15,2024-08-15,0
T01442,Buy,Bond,2215001.457944316,9267,CP49,0.2729506413541821,8,Success,NONE,31.286819807495725,0.1004942521242821,0.0658671068636105,6,0,33.286819807495725,0.08,EUR,AoP,CL84,INE000031V,Not Matched,2024-06-20,2024-06-20,0
T01443,Buy,Derivative,585628.6455828133,1825,CP450,0.4638740509518242,3,Success,NONE,51.34099974077185,0.1752465723946454,0.0468558689324154,30,0,49.34099974077185,0.03,GBP,FoP,CL39,INE000006T,Matched,2024-08-23,2024-08-23,0
T01444,Buy,Equity,293526.9983591977,4892,CP370,0.6716804389342429,0,Success,NONE,33.17041203597995,0.1852662090068796,0.0910850557679032,30,0,36.17041203597995,0.0,JPY,AoP,CL227,INE000036O,Matched,2024-12-30,2024-12-30,0
T01445,Sell,Equity,523780.6867246946,3294,CP416,0.2763830664684862,3,Success,NONE,39.47903027565249,0.2189119368154441,0.0477460626672487,17,0,40.47903027565249,0.03,EUR,FoP,CL234,INE000024D,Matched,2024-06-29,2024-06-29,0
T01446,Sell,Derivative,162303.79932001795,9604,CP50,0.2396515774421229,1,Success,NONE,48.61322751273911,0.4111108218313312,0.0304910297497904,32,1,43.61322751273911,0.01,INR,FoP,CL38,INE000005C,Matched,2024-11-08,2024-11-08,0
T01447,Sell,Bond,123996.85363957049,5253,CP475,0.2553756970417126,2,Success,NONE,55.3487227473574,0.4846404249050339,0.084526809513576,43,1,52.3487227473574,0.02,EUR,FoP,CL128,INE000096J,Matched,2024-06-13,2024-06-13,0
T01448,Sell,Bond,159032.33282412888,9159,CP143,0.6494291377685639,5,Success,NONE,48.00148219135748,0.1326061093704373,0.0434570895903408,40,0,43.00148219135748,0.05,USD,FoP,CL233,INE000077W,Matched,2024-10-24,2024-10-24,0
T01449,Sell,Equity,87220.58395542562,2772,CP7,0.2429461785921848,5,Success,NONE,43.37795464979723,0.4523275191383715,0.0467549875864865,44,0,44.37795464979723,0.05,JPY,FoP,CL291,INE000045O,Matched,2024-05-08,2024-05-08,0
T01450,Sell,Bond,736049.1608683446,7143,CP48,0.1059415628049287,7,Success,NONE,48.16501983420273,0.1502934627720743,0.0856821241686238,5,0,45.16501983420273,0.07,JPY,AoP,CL86,INE0000344,Matched,2024-11-21,2024-11-21,0
T01451,Buy,Equity,1234520.4782001518,7095,CP17,0.2356221493488862,4,Success,NONE,53.25472745772356,0.1855673684976549,0.0834631320738898,10,1,50.25472745772356,0.04,GBP,FoP,CL228,INE0000344,Matched,2024-03-31,2024-03-31,0
T01452,Sell,Derivative,82836.1968523659,2113,CP220,0.609696237756511,3,Success,NONE,42.3028927337124,0.2847426004858265,0.0784534267929392,12,1,39.3028927337124,0.03,JPY,FoP,CL112,INE000052D,Matched,2024-11-06,2024-11-06,0
T01453,Buy,Bond,316441.8231661895,68,CP348,0.9603482526928986,9,Success,NONE,36.95022002253374,0.4805199786958605,0.0199756605036098,46,0,35.95022002253374,0.09,USD,AoP,CL288,INE000003E,Matched,2024-01-09,2024-01-09,0
T01454,Buy,Equity,446247.3444606185,1988,CP316,0.901522666323952,5,Success,NONE,40.64786630892768,0.2531099875115417,0.0596924888445145,9,0,38.64786630892768,0.05,INR,FoP,CL60,INE0000153,Matched,2024-03-03,2024-03-03,0
T01455,Sell,Bond,505832.6991649341,2385,CP297,0.5626150850329187,9,Success,NONE,44.88610801029373,0.2562988187238587,0.0605470512762552,38,0,44.88610801029373,0.09,USD,FoP,CL244,INE000042U,Matched,2024-05-29,2024-05-29,0
T01456,Sell,Equity,537070.2173350243,2989,CP173,0.2245009060144648,2,Success,NONE,43.491229820387126,0.1839177238783437,0.0453682087089247,33,0,46.491229820387126,0.02,JPY,AoP,CL200,INE000035J,Matched,2024-11-02,2024-11-02,0
T01457,Buy,Equity,1029646.5662971258,7931,CP242,0.7028123771464118,5,Success,NONE,35.51234689298015,0.1442566795941797,0.032397056652589,1,0,39.51234689298015,0.05,JPY,FoP,CL109,INE0000825,Matched,2024-09-01,2024-09-01,0
T01458,Buy,Derivative,615947.9237570555,9824,CP65,0.2939532464049756,0,Success,NONE,48.493801662173965,0.3078385453296708,0.0454910434537272,36,0,48.493801662173965,0.0,INR,AoP,CL7,INE0000985,Matched,2024-07-01,2024-07-01,0
T01459,Sell,Equity,301101.18673442496,5151,CP430,0.6366862390547774,5,Success,NONE,43.33787557310361,0.2228737109936764,0.0585839940403931,53,1,41.33787557310361,0.05,USD,AoP,CL131,INE000007B,Matched,2024-08-22,2024-08-22,0
T01460,Sell,Bond,822123.6173105418,3303,CP374,0.4962368046108684,8,Success,NONE,39.16312613524725,0.4173975644716138,0.0344898062576342,43,1,36.16312613524725,0.08,GBP,FoP,CL294,INE000038X,Matched,2024-12-17,2024-12-17,0
T01461,Sell,Derivative,445402.5856219784,1999,CP126,0.2275842638824772,0,Success,NONE,45.21517553609517,0.455012967855992,0.0947989045135508,37,1,45.21517553609517,0.0,EUR,AoP,CL52,INE000037N,Not Matched,2024-06-19,2024-06-19,0
T01462,Buy,Bond,787752.431867578,7681,CP101,0.6217669341805513,6,Success,NONE,64.24197955479504,0.3457047768609589,0.0452510279523724,52,0,60.24197955479504,0.06,INR,AoP,CL291,INE000011M,Matched,2024-02-29,2024-02-29,0
T01463,Sell,Derivative,929849.2575038214,7812,CP372,0.0068660802828509,9,Success,NONE,53.75596907408215,0.1416997343259632,0.0366628149265495,27,0,56.75596907408215,0.09,INR,FoP,CL2,INE000002D,Matched,2024-06-12,2024-06-12,0
T01464,Sell,Bond,736874.6388468922,3214,CP40,0.2408612346547649,2,Success,NONE,55.64868830258288,0.3811463684781844,0.0952065552977995,25,0,59.64868830258288,0.02,INR,FoP,CL97,INE000065Q,Matched,2024-07-09,2024-07-09,0
T01465,Buy,Derivative,591244.5964291508,6964,CP57,0.5700406702370335,2,Fail,Quantity Difference,47.33337788382059,0.2717139740732677,0.091996027217307,19,0,49.33337788382059,0.02,GBP,AoP,CL118,INE000018G,Matched,2024-06-01,2024-06-06,5
T01466,Sell,Equity,236295.8556930521,8700,CP79,0.1615531999589027,4,Success,NONE,43.03451778476134,0.4777436218692662,0.0925109690761743,30,0,47.03451778476134,0.04,INR,FoP,CL166,INE0000085,Matched,2024-10-10,2024-10-10,0
T01467,Buy,Equity,704691.2610967313,9360,CP325,0.7132772317765448,6,Success,NONE,28.820418062538984,0.3854125417871691,0.0208643006578737,55,0,31.820418062538984,0.06,JPY,AoP,CL74,INE000032X,Matched,2024-08-02,2024-08-02,0
T01468,Sell,Bond,295572.7659028835,3358,CP196,0.2623151295809961,9,Success,NONE,51.01083499297823,0.3409063595243929,0.0430690849133973,45,0,46.01083499297823,0.09,USD,FoP,CL107,INE000066D,Matched,2024-02-02,2024-02-02,0
T01469,Sell,Bond,73296.78154704251,3325,CP458,0.8066842648656845,3,Success,NONE,54.45132675912835,0.3131880472617965,0.0326415599547044,59,0,53.45132675912835,0.03,GBP,AoP,CL223,INE0000935,Matched,2024-09-17,2024-09-17,0
T01470,Sell,Equity,1423008.600902302,2359,CP24,0.5066841999122187,6,Success,NONE,57.0211924879464,0.2551609021450285,0.0270483276600548,59,0,53.0211924879464,0.06,USD,AoP,CL204,INE000045O,Matched,2024-08-24,2024-08-24,0
T01471,Buy,Bond,701792.5869530557,7525,CP205,0.6207890823476512,4,Success,NONE,34.23540109214173,0.1149282674292131,0.0350798518408744,34,0,30.23540109214173,0.04,USD,AoP,CL292,INE000020O,Not Matched,2024-04-10,2024-04-10,0
T01472,Buy,Derivative,406575.5627637332,6974,CP413,0.9197578189993232,7,Success,NONE,55.28749375137487,0.2065427486127585,0.0725747245586792,1,0,50.28749375137487,0.07,USD,FoP,CL4,INE000031V,Matched,2024-01-28,2024-01-28,0
T01473,Sell,Bond,244139.1555772688,5464,CP200,0.152550628169635,0,Success,NONE,40.498887798766056,0.2280247454137342,0.0655436763064212,21,0,36.498887798766056,0.0,JPY,AoP,CL295,INE000048J,Matched,2024-08-31,2024-08-31,0
T01474,Sell,Derivative,552837.7369293901,127,CP117,0.4008630841117629,3,Success,NONE,45.72354690055303,0.4319975996897893,0.018496458240312,41,0,42.72354690055303,0.03,USD,AoP,CL141,INE000068P,Matched,2024-06-13,2024-06-13,0
T01475,Buy,Bond,2003694.8671778569,6737,CP5,0.0433995969958678,9,Success,NONE,60.1692876988555,0.3735909201747668,0.0178936826439335,28,0,56.1692876988555,0.09,GBP,AoP,CL266,INE0000418,Matched,2024-09-29,2024-09-29,0
T01476,Buy,Derivative,97865.66222944162,1948,CP124,0.6542826049786978,2,Success,NONE,44.390094069364,0.3267276789351946,0.0432196888544528,6,0,45.390094069364,0.02,INR,AoP,CL107,INE000031V,Matched,2024-08-11,2024-08-11,0
T01477,Sell,Bond,79182.30982764388,2987,CP367,0.1233017690592078,5,Success,NONE,57.11344099119508,0.3853842805894051,0.0718627670474963,6,0,57.11344099119508,0.05,EUR,AoP,CL152,INE000050P,Matched,2024-02-18,2024-02-18,0
T01478,Buy,Derivative,1296866.5616953,53,CP492,0.5803857930936402,4,Fail,Account Difference,55.29857280664158,0.3179566644314983,0.0529766508619735,6,0,54.29857280664158,0.04,EUR,FoP,CL54,INE000025W,Matched,2024-03-20,2024-03-23,3
T01479,Buy,Derivative,91194.42236842672,6766,CP255,0.8454744082004618,2,Fail,Currency Difference,56.10782958721867,0.2567186734198908,0.0639008991383497,41,0,51.10782958721867,0.02,USD,AoP,CL181,INE0000499,Matched,2024-11-20,2024-11-22,2
T01480,Sell,Derivative,237042.5633153548,4300,CP449,0.6009225610801056,5,Success,NONE,55.2497261708586,0.208072244244683,0.0413467173710695,54,0,51.2497261708586,0.05,INR,AoP,CL97,INE000076J,Matched,2024-01-31,2024-01-31,0
T01481,Sell,Bond,2167788.155512921,594,CP423,0.505340597414167,5,Success,NONE,47.47651017793081,0.2062102061318686,0.0802454172390449,24,0,46.47651017793081,0.05,GBP,AoP,CL201,INE000025W,Matched,2024-08-18,2024-08-18,0
T01482,Sell,Equity,2248718.4428726016,3804,CP330,0.9720053582742736,1,Success,NONE,46.06719292256734,0.1076220089988374,0.07276473551388,56,1,50.06719292256734,0.01,INR,FoP,CL267,INE000018G,Matched,2024-01-03,2024-01-03,0
T01483,Buy,Derivative,769328.1499727367,9935,CP74,0.3128808688170597,1,Success,NONE,40.39398832831548,0.4788909182374161,0.0915794281620716,24,1,44.39398832831548,0.01,JPY,FoP,CL273,INE000076J,Matched,2024-06-30,2024-06-30,0
T01484,Sell,Bond,4666287.709307739,8028,CP92,0.372120151578877,5,Success,NONE,65.19398245609196,0.3884693000091087,0.0680345037709016,58,0,67.19398245609196,0.05,JPY,FoP,CL84,INE0000639,Matched,2024-07-23,2024-07-23,0
T01485,Buy,Equity,640424.9956389712,4370,CP393,0.6125526853247901,6,Success,NONE,59.83334596772882,0.352242723493375,0.0435306175884193,22,0,56.83334596772882,0.06,JPY,FoP,CL277,INE0000671,Matched,2024-05-04,2024-05-04,0
T01486,Sell,Equity,1112154.5229256507,9393,CP154,0.2768091931878382,2,Success,NONE,56.79017105144399,0.1495245783180377,0.0780063108851203,55,0,60.79017105144399,0.02,JPY,FoP,CL2,INE000089H,Matched,2024-09-21,2024-09-21,0
T01487,Buy,Equity,1713530.6235128895,8280,CP440,0.0736710432465336,6,Success,NONE,57.61029966416663,0.2052510484914045,0.0917176164909005,59,0,57.61029966416663,0.06,JPY,AoP,CL99,INE000032X,Matched,2024-03-02,2024-03-02,0
T01488,Buy,Equity,825101.6230531587,5256,CP430,0.2803426084406267,7,Success,NONE,47.63873425460617,0.2429979753522282,0.0718751195180694,55,0,46.63873425460617,0.07,USD,AoP,CL211,INE000042U,Matched,2024-11-15,2024-11-15,0
T01489,Buy,Bond,1021301.4413521652,4845,CP62,0.9893013606733962,3,Success,NONE,57.9827871608287,0.4669889238286678,0.0426707787010576,12,0,61.9827871608287,0.03,GBP,FoP,CL119,INE000051X,Matched,2024-10-08,2024-10-08,0
T01490,Buy,Equity,820813.2311369332,316,CP212,0.4189176796619533,0,Success,NONE,30.61097575391535,0.4266056643103237,0.0529493149097115,29,1,31.61097575391535,0.0,INR,FoP,CL169,INE000045O,Matched,2024-12-07,2024-12-07,0
T01491,Buy,Bond,1117976.3299366774,6131,CP77,0.9752313757217808,5,Success,NONE,46.88379237980077,0.2663407718184898,0.0412610157790528,13,0,49.88379237980077,0.05,EUR,AoP,CL165,INE000014D,Matched,2024-12-12,2024-12-12,0
T01492,Buy,Bond,815950.6076029899,8428,CP10,0.8484451118121504,2,Success,NONE,46.44873897405817,0.4952962357932451,0.0783077581302388,15,0,47.44873897405817,0.02,USD,FoP,CL113,INE000079E,Matched,2024-08-08,2024-08-08,0
T01493,Sell,Derivative,307117.7392688888,2672,CP49,0.5398308531718531,5,Success,NONE,43.753043770559785,0.1180500356183618,0.0607953271884206,44,0,43.753043770559785,0.05,JPY,FoP,CL91,INE0000711,Matched,2024-01-07,2024-01-07,0
T01494,Sell,Derivative,65236.48281754935,57,CP142,0.8224506291467044,3,Success,NONE,41.243736502818905,0.3044154169479508,0.0101030878401951,8,0,41.243736502818905,0.03,GBP,FoP,CL231,INE0000153,Matched,2024-06-05,2024-06-05,0
T01495,Buy,Equity,290883.2007733476,4766,CP267,0.5077960377488802,2,Fail,Technical Error,71.74108326341386,0.1094242212344427,0.0667777019903182,43,0,68.74108326341386,0.02,EUR,AoP,CL277,INE000011M,Matched,2024-03-15,2024-03-18,3
T01496,Sell,Bond,128712.87797024898,2035,CP370,0.9647525890903684,0,Success,NONE,47.98373936511547,0.118323070865535,0.0469537221174383,58,1,49.98373936511547,0.0,JPY,FoP,CL187,INE000025W,Matched,2024-08-10,2024-08-10,0
T01497,Sell,Bond,130775.50788239954,7745,CP72,0.8679921791679783,8,Success,NONE,57.11522409375427,0.1659274475286584,0.0779452025542722,36,0,59.11522409375427,0.08,JPY,FoP,CL238,INE0000568,Matched,2024-03-16,2024-03-16,0
T01498,Buy,Bond,5530856.941037723,607,CP68,0.4081796320016911,5,Success,NONE,40.69056247613289,0.2089976809381487,0.0134705395897957,17,0,43.69056247613289,0.05,USD,FoP,CL173,INE000021W,Matched,2024-09-01,2024-09-01,0
T01499,Buy,Bond,1599438.6271617534,193,CP287,0.5360924250347822,1,Success,NONE,44.07040659349632,0.4243365752259219,0.0692077640529437,46,0,46.07040659349632,0.01,USD,FoP,CL255,INE0000901,Matched,2024-07-04,2024-07-04,0
T01500,Buy,Bond,161443.61222823104,5522,CP152,0.5102968813894848,2,Success,NONE,51.61840180240658,0.4233608462957966,0.0940448188570603,32,1,46.61840180240658,0.02,INR,AoP,CL172,INE000005C,Matched,2024-03-28,2024-03-28,0
T01501,Sell,Bond,544793.120556246,7523,CP77,0.1865058596818777,3,Success,NONE,62.90064886269193,0.3731479078698686,0.0870181040492569,36,0,66.90064886269192,0.03,USD,AoP,CL99,INE000024D,Matched,2024-07-19,2024-07-19,0
T01502,Sell,Bond,149792.62039968505,639,CP299,0.9718401670874304,4,Success,NONE,44.007747006617954,0.19058765411372,0.0605957284517599,54,0,39.007747006617954,0.04,JPY,AoP,CL118,INE0000825,Matched,2024-02-21,2024-02-21,0
T01503,Buy,Equity,343930.8602040445,8666,CP381,0.2606047571940855,9,Success,NONE,51.03427210502016,0.4175768245649279,0.0495978618057012,36,0,47.03427210502016,0.09,INR,AoP,CL260,INE0000334,Matched,2024-02-18,2024-02-18,0
T01504,Buy,Derivative,686583.2947737898,7534,CP324,0.4132917225413343,4,Success,NONE,25.753694004108574,0.3587119645812046,0.0668662895741337,44,1,24.753694004108574,0.04,INR,FoP,CL223,INE000060S,Matched,2024-05-08,2024-05-08,0
T01505,Buy,Derivative,441650.4151654077,6706,CP333,0.1870672351269031,3,Success,NONE,33.045150282059616,0.1222653141547093,0.0342034581506205,25,1,30.045150282059616,0.03,JPY,AoP,CL193,INE0000554,Matched,2024-05-09,2024-05-09,0
T01506,Sell,Derivative,68207.96136105215,5947,CP345,0.4845201275373083,7,Success,NONE,39.893291218389294,0.4300768584252795,0.0760315444163216,46,0,38.893291218389294,0.07,JPY,FoP,CL270,INE000035J,Matched,2024-02-14,2024-02-14,0
T01507,Sell,Equity,2767109.727478718,3797,CP312,0.7626029953601886,4,Success,NONE,45.157639927406834,0.4141417729832328,0.0842965397588929,30,0,46.157639927406834,0.04,GBP,FoP,CL106,INE0000334,Matched,2024-11-09,2024-11-09,0
T01508,Sell,Derivative,1651990.6302409864,3825,CP153,0.9508894927076392,2,Success,NONE,49.15922746551901,0.4362767387981522,0.0522480196901892,4,0,53.15922746551901,0.02,INR,AoP,CL75,INE000077W,Not Matched,2024-07-05,2024-07-05,0
T01509,Buy,Derivative,253453.20096725647,1066,CP350,0.803647959091735,4,Success,NONE,39.87884513263557,0.1850314213663,0.0959450293515696,49,0,42.87884513263557,0.04,INR,AoP,CL217,INE000091S,Matched,2024-06-05,2024-06-05,0
T01510,Sell,Bond,978074.6523293074,540,CP370,0.1533662860302124,2,Success,NONE,66.6323326231964,0.2423150580561585,0.0311779491305422,44,0,66.6323326231964,0.02,GBP,AoP,CL163,INE000064J,Matched,2024-07-14,2024-07-14,0
T01511,Buy,Bond,1738868.1766464135,6502,CP424,0.8863219815691695,5,Success,NONE,36.35231203388631,0.2970239988040135,0.0949220570209481,36,0,33.35231203388631,0.05,EUR,AoP,CL229,INE000036O,Matched,2024-11-26,2024-11-26,0
T01512,Buy,Equity,1020611.50886394,6906,CP378,0.6940009550990044,0,Success,NONE,51.63581581386433,0.4032963398771739,0.0374990602524363,57,1,49.63581581386433,0.0,EUR,FoP,CL101,INE000089H,Matched,2024-01-15,2024-01-15,0
T01513,Buy,Derivative,398821.460977102,4499,CP16,0.402633168067614,6,Success,NONE,47.7188692993092,0.3001963053656787,0.0528607905069494,22,0,42.7188692993092,0.06,USD,FoP,CL119,INE000021W,Matched,2024-05-22,2024-05-22,0
T01514,Buy,Bond,369994.234235586,286,CP340,0.6735216081044674,7,Success,NONE,39.72945207932867,0.4599220004151967,0.0433366680025769,33,0,42.72945207932867,0.07,USD,AoP,CL105,INE0000085,Matched,2024-01-31,2024-01-31,0
T01515,Buy,Equity,393372.7796616554,4630,CP476,0.6860560107820327,5,Success,NONE,49.9459261866043,0.253078674831271,0.0973159082007266,52,1,53.9459261866043,0.05,INR,AoP,CL238,INE0000568,Matched,2024-08-10,2024-08-10,0
T01516,Buy,Bond,258356.79915898,2271,CP479,0.908558573439168,1,Success,NONE,36.343258701475385,0.2765021656535836,0.0656403428911113,51,1,38.343258701475385,0.01,INR,AoP,CL94,INE0000334,Matched,2024-01-29,2024-01-29,0
T01517,Buy,Derivative,239886.68398605403,7908,CP397,0.7463590015307976,4,Success,NONE,50.53589404591741,0.332117682478565,0.0186135354768077,17,1,50.53589404591741,0.04,JPY,AoP,CL92,INE000006T,Matched,2024-11-18,2024-11-18,0
T01518,Buy,Derivative,166118.2685906339,3801,CP18,0.8846663041964626,0,Success,NONE,57.78259033289134,0.12940033366941,0.0155426652934578,9,0,52.78259033289134,0.0,USD,AoP,CL27,INE000060S,Matched,2024-10-20,2024-10-20,0
T01519,Sell,Bond,808505.6909572859,396,CP354,0.3562093422599243,3,Success,NONE,44.07986613367429,0.4473394664530695,0.0862018586902728,1,0,46.07986613367429,0.03,EUR,FoP,CL231,INE000042U,Matched,2024-10-15,2024-10-15,0
T01520,Buy,Equity,710524.5592009618,3343,CP95,0.4115246219154101,0,Success,NONE,41.06209234076712,0.2508161761861994,0.053721820873961,31,0,39.06209234076712,0.0,JPY,AoP,CL157,INE000021W,Matched,2024-02-07,2024-02-07,0
T01521,Sell,Equity,1087848.685857836,7416,CP481,0.4610406250106251,4,Success,NONE,46.55290001508601,0.4382005865475626,0.0578153588639265,39,1,42.55290001508601,0.04,GBP,AoP,CL200,INE000053E,Matched,2024-11-05,2024-11-05,0
T01522,Sell,Equity,525720.5015748526,2560,CP104,0.1094569034978992,4,Success,NONE,53.28472581995676,0.2760754567276109,0.0817794090635433,22,0,53.28472581995676,0.04,USD,AoP,CL239,INE000080Q,Matched,2024-07-07,2024-07-07,0
T01523,Buy,Equity,208674.80243133375,7981,CP226,0.8909124098356067,9,Success,NONE,38.09712302619856,0.4064180592466406,0.0421404936201618,46,0,39.09712302619856,0.09,GBP,FoP,CL159,INE000092C,Matched,2024-07-23,2024-07-23,0
T01524,Sell,Derivative,2623184.308103178,4038,CP192,0.4034819514575377,2,Success,NONE,61.40942380647431,0.4751006945053715,0.0579336316275372,23,0,65.40942380647431,0.02,JPY,FoP,CL169,INE0000554,Matched,2024-05-20,2024-05-20,0
T01525,Sell,Equity,892398.3180328276,4226,CP464,0.3344258793003896,3,Success,NONE,36.63409814783013,0.4665957516267318,0.0892065058190829,24,0,38.63409814783013,0.03,USD,AoP,CL30,INE000086N,Matched,2024-08-20,2024-08-20,0
T01526,Sell,Bond,1392851.0223537118,4081,CP421,0.6302641093472638,5,Success,NONE,41.88723432234936,0.1414588176465476,0.0799473783190087,14,0,40.88723432234936,0.05,JPY,AoP,CL295,INE0000711,Matched,2024-11-28,2024-11-28,0
T01527,Sell,Bond,188973.7489080873,38,CP104,0.4587428057456625,2,Success,NONE,41.01148777521398,0.1252516405141244,0.0392698243051248,47,1,40.01148777521398,0.02,USD,FoP,CL175,INE0000711,Matched,2024-01-06,2024-01-06,0
T01528,Sell,Derivative,623600.9423258188,1640,CP334,0.6020933649090433,3,Success,NONE,46.7910552583416,0.3994058876227752,0.0770088231301536,36,0,44.7910552583416,0.03,EUR,AoP,CL53,INE000014D,Matched,2024-04-11,2024-04-11,0
T01529,Sell,Derivative,2791846.483522334,3828,CP357,0.885728599947377,2,Fail,Insufficient Funds at the Counterparty,61.97189449892757,0.3648609034124942,0.0849753105537602,10,1,61.97189449892757,0.02,JPY,FoP,CL42,INE000000L,Matched,2024-03-09,2024-03-12,3
T01530,Sell,Derivative,67336.44553451962,2850,CP424,0.0172716577053612,8,Success,NONE,52.66290270692482,0.4028615092619388,0.0533914223687983,33,0,50.66290270692482,0.08,JPY,AoP,CL3,INE0000935,Not Matched,2024-11-13,2024-11-13,0
T01531,Sell,Bond,9053453.674547864,5751,CP20,0.5954831651301913,8,Success,NONE,64.57841007754341,0.4475777885128675,0.0477427796088897,38,1,59.57841007754341,0.08,EUR,FoP,CL117,INE0000568,Matched,2024-01-18,2024-01-18,0
T01532,Sell,Bond,718304.6854266734,7148,CP372,0.3527598080294064,5,Success,NONE,46.82538850741191,0.4315914996839032,0.0829334482624274,3,1,44.82538850741191,0.05,GBP,FoP,CL220,INE000002D,Matched,2024-03-13,2024-03-13,0
T01533,Sell,Bond,977530.5929274904,369,CP20,0.9714344765882252,6,Success,NONE,59.21602094569059,0.2858451942781551,0.0121553794000881,36,0,63.21602094569059,0.06,USD,AoP,CL84,INE000069C,Matched,2024-07-03,2024-07-03,0
T01534,Buy,Equity,60328.72830526967,8971,CP94,0.3679954388151721,2,Success,NONE,56.67013348111685,0.1441427112894814,0.0873313649308625,47,1,60.67013348111685,0.02,GBP,AoP,CL25,INE000052D,Matched,2024-06-12,2024-06-12,0
T01535,Buy,Derivative,136855.74956085207,7669,CP3,0.7409458310990412,2,Success,NONE,52.0537953640215,0.1789723902929532,0.0222316700812679,7,1,48.0537953640215,0.02,INR,AoP,CL21,INE0000275,Matched,2024-05-22,2024-05-22,0
T01536,Sell,Derivative,723455.3107178969,4824,CP499,0.9971364843776755,7,Success,NONE,41.48204730761544,0.4017728288431706,0.0827963377601566,11,1,39.48204730761544,0.07,GBP,AoP,CL249,INE0000431,Matched,2024-10-20,2024-10-20,0
T01537,Buy,Equity,3616125.19292996,5688,CP50,0.8279052080869607,0,Success,NONE,57.4619340472942,0.2253728159556807,0.0609848357116325,41,0,54.4619340472942,0.0,GBP,AoP,CL232,INE000019D,Matched,2024-02-25,2024-02-25,0
